NB,H_BS,H_PRODUCT,HS_UPI,H_DVCS,TP_STATUS2,CANADA,CANADIAN_DERIVATIVE_STATUS,CLEARING_THRESHOLD_EXEEDED
162312260,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,LIVE,N,Y,
162312261,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,LIVE,N,Y,
162312262,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,LIVE,N,Y,
162312263,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,LIVE,N,Y,
162312264,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,LIVE,N,Y,
162312286,B,CURR_OPT_ASN,ForeignExchange:ComplexExotic,C                                                 ,MKT_OP,,Y,
162312287,S,CURR_OPT_ASN,ForeignExchange:ComplexExotic,C                                                 ,MKT_OP,,Y,
162312354,B,CURR_OPT_ASN,ForeignExchange:ComplexExotic,C                                                 ,MKT_OP,,Y,
162312355,S,CURR_OPT_ASN,ForeignExchange:ComplexExotic,C                                                 ,MKT_OP,,Y,
162312860,B,COM_SWAP,Commodity:Energy:Oil:Swap:Cash,,MKT_OP,,Y,
162312887,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162312890,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162312891,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,,Y,
162312896,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,,Y,
162312899,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162312902,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162312905,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162312907,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,,Y,
162312910,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162312915,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,,Y,
162312921,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,,Y,
162312956,B,COM_SWAP,Commodity:Energy:Oil:Swap:Cash,,MKT_OP,,Y,
162312963,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,N,Y,
162313607,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,N,N,Y
162313611,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,N,N,Y
162314154,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,Y,Y,
162314155,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
162314156,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
162314157,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,Y,Y,
162314158,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
162314159,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
162314160,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
162314161,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
162314162,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,Y,Y,
162314163,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
162314164,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,Y,Y,
162314165,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
162314166,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,Y,Y,
162314167,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,Y,Y,
162314168,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,Y,Y,
162314169,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,Y,Y,
162314170,S,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,Y,Y,
162314171,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,Y,Y,
162314172,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,Y,Y,
162314175,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,Y,Y,
162314176,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,Y,Y,
162314177,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,Y,Y,
162314178,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,Y,Y,
162314179,B,CURR_OPT_RBT,ForeignExchange:SimpleExotic:Digital,C                                                 ,LIVE,Y,Y,
162314369,B,IRD_BOND_FWD,InterestRate:Forward:Debt,D                                                 ,LIVE,Y,Y,
162314426,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162314496,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162314580,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162314607,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162314626,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162314637,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162314647,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162314813,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162314827,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162314836,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162314914,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162315095,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162315535,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,N,Y,
162316282,B,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,LIVE,N,Y,
162316328,B,CURR_FXD_FXD,ForeignExchange:ComplexExotic,D                                                 ,LIVE,,Y,
162316467,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162316543,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162316722,B,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,MKT_OP,,Y,
162316723,B,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,MKT_OP,,Y,
162316724,B,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,MKT_OP,,Y,
162316725,B,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,MKT_OP,,Y,
162316726,B,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,MKT_OP,,Y,
162316727,B,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,MKT_OP,,Y,
162316728,B,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,MKT_OP,,Y,
162316729,B,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,MKT_OP,,Y,
162316730,B,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,MKT_OP,,Y,
162316732,B,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,MKT_OP,,Y,
162316733,B,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,MKT_OP,,Y,
162316734,B,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,MKT_OP,,Y,
162317156,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,N,N,Y
162317159,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,N,N,Y
162317803,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,,Y,
162317807,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,,Y,
162318560,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162319311,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,,Y,
162319325,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,,Y,
162319337,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,,Y,
162319359,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,,Y,
162319372,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,,Y,
162319406,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162319824,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162320177,S,EQD_OPT_OTC,Equity:Other,C                                                 ,LIVE,,Y,
162320178,S,EQD_OPT_ASI,Equity:Other,C                                                 ,LIVE,,Y,
162320179,S,EQD_OPT_ASI,Equity:Other,C                                                 ,LIVE,,Y,
162320180,S,EQD_OPT_OTC,Equity:Other,C                                                 ,LIVE,,Y,
162320181,S,EQD_OPT_ASI,Equity:Other,C                                                 ,LIVE,,Y,
162320182,S,EQD_OPT_OTC,Equity:Other,C                                                 ,LIVE,,Y,
162403314,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,N,Y,
162404170,B,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162404731,B,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,LIVE,Y,Y,
162404732,S,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,LIVE,Y,Y,
162405105,B,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,LIVE,Y,Y,
162405215,S,COM_SWAP,Commodity:Energy:Oil:Swap:Cash,,LIVE,Y,Y,
162405216,B,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,LIVE,Y,Y,
162405272,B,COM_ASIAN,Commodity:Energy:Oil:Option:Cash,C                                                 ,LIVE,Y,Y,
162405273,B,COM_SWAP,Commodity:Energy:Oil:Swap:Cash,,LIVE,Y,Y,
162405298,B,CURR_FXD_FXD,ForeignExchange:ComplexExotic,D                                                 ,MKT_OP,,Y,
162405525,B,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,,Y,
162405854,B,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,,Y,
162405973,B,IRD_IRS,InterestRate:IRSwap:OIS,,LIVE,,Y,
162406083,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,N,Y,
162406088,S,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,LIVE,Y,Y,
162406089,B,COM_SWAP,Commodity:Energy:Oil:Swap:Cash,,LIVE,Y,Y,
162406093,B,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,LIVE,Y,Y,
162406115,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162406229,B,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,N,Y,
162406378,B,COM_SWAP,Commodity:Energy:Oil:Swap:Cash,,LIVE,Y,Y,
162406379,B,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,LIVE,Y,Y,
162406381,S,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,LIVE,Y,Y,
162406785,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162406812,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,LIVE,N,Y,
162406813,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,LIVE,N,Y,
162406814,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,LIVE,N,Y,
162406815,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,LIVE,N,Y,
162406816,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,LIVE,N,Y,
162406817,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,LIVE,N,Y,
162406818,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,LIVE,N,Y,
162406819,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,LIVE,N,Y,
162406820,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,LIVE,N,Y,
162406821,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,LIVE,N,Y,
162406861,B,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,LIVE,Y,Y,
162406862,S,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,LIVE,Y,Y,
162406868,B,COM_SWAP,Commodity:Energy:Oil:Swap:Cash,,LIVE,Y,Y,
162406895,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162407177,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162407351,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162407395,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,N,Y,
162407399,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,,Y,
162407404,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,N,Y,
162407409,S,IRD_CS,InterestRate:CrossCurrency:FixedFloat,,MKT_OP,,,
162407616,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162407729,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,N,Y,
162407733,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,N,Y,
162407736,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,,Y,
162407739,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,,Y,
162408065,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162408223,B,IRD_CS,Equity:Other,,MKT_OP,N,N,Y
162408348,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
162408513,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,D                                                 ,LIVE,,Y,
162408894,S,CURR_OPT_FLEX,ForeignExchange:ComplexExotic,D                                                 ,MKT_OP,,Y,
